61
# x y z
-30	0	0
-29	0	0
-28	0	0
-27	0	0
-26	0	0
-25	0	0
-24	0	0
-23	0	0
-22	0	0
-21	0	0
-20	0	0
-19	0	0
-18	0	0
-17	0	0
-16	0	0
-15	0	0
-14	0	0
-13	0	0
-12	0	0
-11	0	0
-10	0	0
-9	0	0
-8	0	0
-7	0	0
-6	0	0
-5	0	0
-4	0	0
-3	0	0
-2	0	0
-1	0	0
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
1711
# a b m n err i ip iperr k r rhoa u valid 
1	2	3	4	2.50000262524974e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.09297112531266e+02	0.00000000000000e+00	1
2	3	4	5	2.50000261659164e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	6.86074668326500e+02	0.00000000000000e+00	1
3	4	5	6	2.50000241400319e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.70569796980246e+02	0.00000000000000e+00	1
4	5	6	7	2.50000238082120e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.85518909943677e+02	0.00000000000000e+00	1
5	6	7	8	2.50000262085037e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.25161500612507e+02	0.00000000000000e+00	1
6	7	8	9	2.50000261626704e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.37380066130225e+02	0.00000000000000e+00	1
7	8	9	10	2.50000261298600e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.11132490592792e+02	0.00000000000000e+00	1
8	9	10	11	2.50000259940415e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.21636203029973e+02	0.00000000000000e+00	1
9	10	11	12	2.50000261328499e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.44970462345826e+02	0.00000000000000e+00	1
10	11	12	13	2.50000260672012e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.53507347245649e+02	0.00000000000000e+00	1
11	12	13	14	2.50000260144615e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.10665487982234e+02	0.00000000000000e+00	1
12	13	14	15	2.50000260994757e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.08441231852600e+02	0.00000000000000e+00	1
13	14	15	16	2.50000259871957e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.17046302546026e+02	0.00000000000000e+00	1
14	15	16	17	2.50000260151974e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	6.85516181007569e+02	0.00000000000000e+00	1
15	16	17	18	2.50000260661713e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.32456019013459e+02	0.00000000000000e+00	1
16	17	18	19	2.50000259252320e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.33966600968991e+02	0.00000000000000e+00	1
17	18	19	20	2.50000260510092e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.10902193564557e+02	0.00000000000000e+00	1
18	19	20	21	2.50000260528829e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.36334203882430e+02	0.00000000000000e+00	1
19	20	21	22	2.50000260613658e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.16983585371680e+02	0.00000000000000e+00	1
20	21	22	23	2.50000236625551e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	8.27384826204290e+02	0.00000000000000e+00	1
21	22	23	24	2.50000239794315e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.96817634435620e+02	0.00000000000000e+00	1
22	23	24	25	2.50000259817978e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.02186640059633e+02	0.00000000000000e+00	1
23	24	25	26	2.50000260804613e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	6.91339239272014e+02	0.00000000000000e+00	1
24	25	26	27	2.50000261027849e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.12833902400465e+02	0.00000000000000e+00	1
25	26	27	28	2.50000260553041e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.30136748443038e+02	0.00000000000000e+00	1
26	27	28	29	2.50000238272626e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.57229296579276e+02	0.00000000000000e+00	1
27	28	29	30	2.50000239492850e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	8.13202511034916e+02	0.00000000000000e+00	1
28	29	30	31	2.50000260837863e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.38043149415988e+02	0.00000000000000e+00	1
29	30	31	32	2.50000263484404e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	6.94339159766294e+02	0.00000000000000e+00	1
30	31	32	33	2.50000263730999e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.34867973348423e+02	0.00000000000000e+00	1
31	32	33	34	2.50000261494116e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.29778827570022e+02	0.00000000000000e+00	1
32	33	34	35	2.50000240291088e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	8.10532729761370e+02	0.00000000000000e+00	1
33	34	35	36	2.50000239367682e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	8.00232337497227e+02	0.00000000000000e+00	1
34	35	36	37	2.50000262353391e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	6.82585648304527e+02	0.00000000000000e+00	1
35	36	37	38	2.50000263299659e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.21987372950673e+02	0.00000000000000e+00	1
36	37	38	39	2.50000263374935e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.21113828591244e+02	0.00000000000000e+00	1
37	38	39	40	2.50000262526372e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	6.99731475398936e+02	0.00000000000000e+00	1
38	39	40	41	2.50000242152410e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	7.85612034712265e+02	0.00000000000000e+00	1
