71
# x y z
-70	0	0
-68	0	0
-66	0	0
-64	0	0
-62	0	0
-60	0	0
-58	0	0
-56	0	0
-54	0	0
-52	0	0
-50	0	0
-48	0	0
-46	0	0
-44	0	0
-42	0	0
-40	0	0
-38	0	0
-36	0	0
-34	0	0
-32	0	0
-30	0	0
-28	0	0
-26	0	0
-24	0	0
-22	0	0
-20	0	0
-18	0	0
-16	0	0
-14	0	0
-12	0	0
-10	0	0
-8	0	0
-6	0	0
-4	0	0
-2	0	0
0	0	0
2	0	0
4	0	0
6	0	0
8	0	0
10	0	0
12	0	0
14	0	0
16	0	0
18	0	0
20	0	0
22	0	0
24	0	0
26	0	0
28	0	0
30	0	0
32	0	0
34	0	0
36	0	0
38	0	0
40	0	0
42	0	0
44	0	0
46	0	0
48	0	0
50	0	0
52	0	0
54	0	0
56	0	0
58	0	0
60	0	0
62	0	0
64	0	0
66	0	0
68	0	0
70	0	0
2346
# a b m n err i ip iperr k r rhoa u valid 
1	2	3	4	2.50009496864790e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	3.92146515607848e+01	0.00000000000000e+00	1
2	3	4	5	2.50009490902754e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	3.78293608219609e+01	0.00000000000000e+00	1
3	4	5	6	2.50009412346101e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	3.95258954705919e+01	0.00000000000000e+00	1
4	5	6	7	2.50009315525368e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.01518853675680e+01	0.00000000000000e+00	1
5	6	7	8	2.50009298040435e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.08804491959191e+01	0.00000000000000e+00	1
6	7	8	9	2.50009301696301e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.14802784586598e+01	0.00000000000000e+00	1
7	8	9	10	2.50009329463862e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	3.98346207258358e+01	0.00000000000000e+00	1
8	9	10	11	2.50009425864001e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	3.98016309875078e+01	0.00000000000000e+00	1
9	10	11	12	2.50009506548593e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.09575020066855e+01	0.00000000000000e+00	1
10	11	12	13	2.50009505974255e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.13252895212490e+01	0.00000000000000e+00	1
11	12	13	14	2.50009424360334e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	3.92335735994753e+01	0.00000000000000e+00	1
12	13	14	15	2.50009328295133e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	3.96426814990328e+01	0.00000000000000e+00	1
13	14	15	16	2.50009302582433e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.00620256432866e+01	0.00000000000000e+00	1
14	15	16	17	2.50009299775108e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	3.83531898923944e+01	0.00000000000000e+00	1
15	16	17	18	2.50009315956070e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.09884561890279e+01	0.00000000000000e+00	1
